page_id,name,urlslug,id,align,eye,hair,sex,gsm,alive,appearances,first_appearance,year,days_since_first_appearance
2309,Eugene_Judd_Earth616,Eugene_Judd_Earth616,Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,,False,245,1983-08-01,1983,12889
1813,Daimon_Hellstrom_Earth616,Daimon_Hellstrom_Earth616,No Dual Identity,Neutral Characters,Red Eyes,Red Hair,Male Characters,,False,242,1973-09-01,1973,16510
76396,John_Jonah_Jameson_III_Earth616,John_Jonah_Jameson_III_Earth616,No Dual Identity,Good Characters,Brown Eyes,Auburn Hair,Male Characters,,False,240,1963-03-01,1963,20347
2497,Triton_Earth616,Triton_Earth616,No Dual Identity,Good Characters,Green Eyes,No Hair,Male Characters,,False,240,1965-12-01,1965,19341
2138,Meggan_Puceanu_Earth616,Meggan_Puceanu_Earth616,Secret Identity,Good Characters,,,Female Characters,,False,240,1983-12-01,1983,12767
6517,Robert_Reynolds_Earth616,Robert_Reynolds_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,False,240,2000-09-01,2000,6648
2351,Aleksei_Sytsevich_Earth616,Aleksei_Sytsevich_Earth616,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,239,1966-10-01,1966,19037
15903,Santo_Vaccarro_Earth616,Santo_Vaccarro_Earth616,Secret Identity,Good Characters,White Eyes,No Hair,Male Characters,,False,238,2003-09-01,2003,5553
2335,Jonathan_Clay_Earth616,Jonathan_Clay_Earth616,Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Homosexual Characters,False,237,1960-08-01,1960,21289
1095,Ares_Earth616,Ares_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,False,236,1949-04-01,1949,25429
2523,Sersi_Earth616,Sersi_Earth616,Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,236,1976-09-01,1976,15414
2617,Guido_Carosella_Earth616,Guido_Carosella_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,False,236,1985-07-01,1985,12189
1533,Zabu_Earth616,Zabu_Earth616,Public Identity,Good Characters,Green Eyes,Orange Hair,Male Characters,,False,234,1965-03-01,1965,19616
2186,Michael_Morbius_Earth616,Michael_Morbius_Earth616,Secret Identity,Neutral Characters,Red Eyes,Black Hair,Male Characters,,False,231,1971-10-01,1971,17211
2353,Julio_Richter_Earth616,Julio_Richter_Earth616,Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Homosexual Characters,False,231,1987-06-01,1987,11489
15511,Phoenix_Force_Earth616,Phoenix_Force_Earth616,Secret Identity,Neutral Characters,,No Hair,,,False,229,1976-10-01,1976,15384
15907,Megan_Gwynn_Earth616,Megan_Gwynn_Earth616,Public Identity,Good Characters,Black Eyeballs,Pink Hair,Female Characters,,False,229,2004-11-01,2004,5126
2724,Kyle_Richmond_Earth616,Kyle_Richmond_Earth616,Secret Identity,Good Characters,Brown Eyes,Auburn Hair,Male Characters,,False,227,1969-10-01,1969,17941
1911,Karen_Page_Earth616,Karen_Page_Earth616,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,226,1964-04-01,1964,19950
1336,Tyrone_Johnson_Earth616,Tyrone_Johnson_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,226,1982-03-01,1982,13407
1503,Maxwell_Dillon_Earth616,Maxwell_Dillon_Earth616,Public Identity,Bad Characters,Blue Eyes,Auburn Hair,Male Characters,,False,225,1964-02-01,1964,20010
1356,Valerie_Cooper_Earth616,Valerie_Cooper_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,225,1983-12-01,1983,12767
8844,Anna_May_Earth616,Anna_May_Earth616,No Dual Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,False,224,1964-08-01,1964,19828
1471,Vlad_Dracula_Earth616,Vlad_Dracula_Earth616,No Dual Identity,Bad Characters,Red Eyes,White Hair,Male Characters,,False,223,1951-03-01,1951,24730
1389,Tandy_Bowen_Earth616,Tandy_Bowen_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,222,1982-03-01,1982,13407
2054,Monet_St_Croix_Earth616,Monet_St_Croix_Earth616,No Dual Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,False,221,1994-11-01,1994,8779
1684,Gamora_Earth616,Gamora_Earth616,No Dual Identity,Neutral Characters,Yellow Eyes,Black Hair,Female Characters,,False,218,1975-06-01,1975,15872
10174,Amara_Aquilla_Earth616,Amara_Aquilla_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,217,1983-10-01,1983,12828
2590,Julia_Carpenter_Earth616,Julia_Carpenter_Earth616,Secret Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,False,212,1984-10-01,1984,12462
1654,Jane_Foster_Earth616,Jane_Foster_Earth616,No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,False,211,1962-09-01,1962,20528
2482,Mortimer_Toynbee_Earth616,Mortimer_Toynbee_Earth616,Secret Identity,Neutral Characters,Black Eyes,Brown Hair,Male Characters,,False,210,1964-03-01,1964,19981
1080,Scott_Lang_Earth616,Scott_Lang_Earth616,Public Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Male Characters,,False,209,1979-03-01,1979,14503
1840,Paige_Guthrie_Earth616,Paige_Guthrie_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,207,1984-11-01,1984,12431
8648,Benjamin_Parker_Earth616,Benjamin_Parker_Earth616,No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,False,205,1962-08-01,1962,20559
1117,Erik_Josten_Earth616,Erik_Josten_Earth616,Secret Identity,Good Characters,Brown Eyes,Red Hair,Male Characters,,False,204,1965-10-01,1965,19402
1122,JeanneMarie_Beaubier_Earth616,JeanneMarie_Beaubier_Earth616,Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,203,1979-04-01,1979,14472
1027,Carl_Creel_Earth616,Carl_Creel_Earth616,Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,False,202,1964-04-01,1964,19950
18854,Gloria_Grant_Earth616,Gloria_Grant_Earth616,No Dual Identity,,Brown Eyes,Black Hair,Female Characters,,False,202,1975-01-01,1975,16023
2528,Michael_Twoyoungmen_Earth616,Michael_Twoyoungmen_Earth616,Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,200,1979-04-01,1979,14472
119275,Hope_Summers_Earth616,Hope_Summers_Earth616,Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,False,200,2008-01-01,2008,3970
2470,Eric_Masterson_Earth616,Eric_Masterson_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,198,1988-05-01,1988,11154
1544,Alexander_Power_Earth616,Alexander_Power_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,197,1984-08-01,1984,12523
2501,Matthew_Hawk_Earth616,Matthew_Hawk_Earth616,Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,False,195,1962-11-01,1962,20467
1888,Jessica_Jones_Earth616,Jessica_Jones_Earth616,No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,False,195,1963-09-01,1963,20163
1215,Frederick_Dukes_Earth616,Frederick_Dukes_Earth616,Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,194,1964-01-01,1964,20041
1204,Eric_Brooks_Earth616,Eric_Brooks_Earth616,Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,194,1973-07-01,1973,16572
1523,Eros_Earth616,Eros_Earth616,Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,False,193,1973-02-01,1973,16722
1232,Madison_Jeffries_Earth616,Madison_Jeffries_Earth616,No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,193,1983-08-01,1983,12889
2099,Mandarin_Earth616,Mandarin_Earth616,Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,False,190,1964-02-01,1964,20010
2006,The_Wizard_Earth616,The_Wizard_Earth616,Public Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,,False,189,1962-11-01,1962,20467
51769,Akihiro_Earth616,Akihiro_Earth616,Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Bisexual Characters,False,189,2006-10-01,2006,4427
1943,Sergei_Kravinoff_Earth616,Sergei_Kravinoff_Earth616,Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,False,188,1964-08-01,1964,19828
1315,Jonothon_Starsmore_Earth616,Jonothon_Starsmore_Earth616,Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,False,187,1994-11-01,1994,8779
1142,Helmut_Zemo_Earth616,Helmut_Zemo_Earth616,Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,False,184,1973-12-01,1973,16419
15901,Victor_Borkowski_Earth616,Victor_Borkowski_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Homosexual Characters,False,184,2003-08-01,2003,5584
4368,Edward_Leeds_Earth616,Edward_Leeds_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,False,181,1964-11-01,1964,19736
1576,Ultron_Earth616,Ultron_Earth616,No Dual Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,False,181,1968-07-01,1968,18398
1386,Douglas_Ramsey_Earth616,Douglas_Ramsey_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,181,1984-03-01,1984,12676
2715,Quentin_Beck_Earth616,Quentin_Beck_Earth616,Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,False,180,1964-06-01,1964,19889
1822,Herbert_Wyndham_Earth616,Herbert_Wyndham_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,False,179,1966-11-01,1966,19006
39324,Julian_Keller_Earth616,Julian_Keller_Earth616,Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,False,179,2003-08-01,2003,5584
1981,Jack_Russell_Earth616,Jack_Russell_Earth616,Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,False,178,1972-02-01,1972,17088
39972,Celeste_Cuckoo_Earth616,Celeste_Cuckoo_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,177,2001-11-01,2001,6222
1354,Valentina_Allegra_de_Fontaine_Earth616,Valentina_Allegra_de_Fontaine_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,False,176,1967-08-01,1967,18733
2065,Ophelia_Sarkissian_Earth616,Ophelia_Sarkissian_Earth616,Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,,False,175,1969-02-01,1969,18183
1344,Colleen_Wing_Earth616,Colleen_Wing_Earth616,Public Identity,Good Characters,Blue Eyes,Auburn Hair,Female Characters,,False,175,1974-11-01,1974,16084
57563,Irma_Cuckoo_Earth616,Irma_Cuckoo_Earth616,Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,175,2001-11-01,2001,6222
1184,Sebastian_Shaw_Earth616,Sebastian_Shaw_Earth616,No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,False,174,1980-01-01,1980,14197
57564,Phoebe_Cuckoo_Earth616,Phoebe_Cuckoo_Earth616,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,174,2001-11-01,2001,6222
2376,Sage_Earth616,Sage_Earth616,Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,False,172,1980-04-01,1980,14106
2115,Valeria_Richards_Earth616,Valeria_Richards_Earth616,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,171,2002-02-01,2002,6130
194870,Donald_Blake_Earth616,Donald_Blake_Earth616,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,170,1962-08-01,1962,20559
1809,Hela_Earth616,Hela_Earth616,Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,,False,170,1964-03-01,1964,19981
2024,Lilandra_Neramani_Earth616,Lilandra_Neramani_Earth616,No Dual Identity,Good Characters,Orange Eyes,Black Hair,Female Characters,,False,170,1976-02-01,1976,15627
1760,Henry_Gyrich_Earth616,Henry_Gyrich_Earth616,No Dual Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,,False,170,1977-11-01,1977,14988
4877,Dwayne_Taylor_Earth616,Dwayne_Taylor_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,169,1989-12-01,1989,10575
7975,Harold_Hogan_Earth616,Harold_Hogan_Earth616,No Dual Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,False,166,1963-09-01,1963,20163
15257,Redwing_Earth616,Redwing_Earth616,Public Identity,,Yellow Eyes,,Male Characters,,False,165,1969-09-01,1969,17971
1399,Christopher_Powell_Earth616,Christopher_Powell_Earth616,Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,False,165,1991-03-01,1991,10120
2178,Harvey_Elder_Earth616,Harvey_Elder_Earth616,Secret Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,,False,164,1961-11-01,1961,20832
1140,Wolfgang_von_Strucker_Earth616,Wolfgang_von_Strucker_Earth616,Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,False,164,1964-01-01,1964,20041
2015,Dirk_Garthwaite_Earth616,Dirk_Garthwaite_Earth616,Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,False,164,1968-01-01,1968,18580
2271,Pip_Gofern_Earth616,Pip_Gofern_Earth616,Secret Identity,Good Characters,Green Eyes,Red Hair,Male Characters,,False,163,1975-04-01,1975,15933
2428,Tony_Masters_Earth616,Tony_Masters_Earth616,Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,False,163,1980-05-01,1980,14076
19592,David_Lieberman_Earth616,David_Lieberman_Earth616,Secret Identity,Neutral Characters,Green Eyes,Brown Hair,Male Characters,,False,163,1987-11-01,1987,11336
1756,James_Hudson_Earth616,James_Hudson_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,False,161,1978-02-01,1978,14896
1874,Miles_Warren_Earth616,Miles_Warren_Earth616,Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,False,160,1965-12-01,1965,19341
1715,Kallark_Earth616,Kallark_Earth616,Public Identity,Neutral Characters,Blue Eyes,Blue Hair,Male Characters,,False,160,1977-10-01,1977,15019
1084,En_Sabah_Nur_Earth616,En_Sabah_Nur_Earth616,Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,False,160,1986-06-01,1986,11854
2624,Shiro_Yoshida_Earth616,Shiro_Yoshida_Earth616,Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,False,158,1970-01-01,1970,17849
2554,Silver_Sablinova_Earth616,Silver_Sablinova_Earth616,Secret Identity,Good Characters,Blue Eyes,Silver Hair,Female Characters,,False,158,1985-06-01,1985,12219
5398,Elvin_Haliday_Earth616,Elvin_Haliday_Earth616,Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,False,158,1990-11-01,1990,10240
25255,James_Bradley_Earth616,James_Bradley_Earth616,Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,False,158,,,
2168,Calvin_Zabo_Earth616,Calvin_Zabo_Earth616,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,157,1963-12-01,1963,20072
1226,Frederick_Myers_Earth616,Frederick_Myers_Earth616,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,157,1966-07-01,1966,19129
2105,Mantis_Earth616,Mantis_Earth616,Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,False,156,1973-06-01,1973,16602
1057,Marlene_Alraune_Earth616,Marlene_Alraune_Earth616,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,156,1976-06-01,1976,15506
1435,Rachel_Leighton_Earth616,Rachel_Leighton_Earth616,Secret Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,,False,156,1985-10-01,1985,12097
119342,Veranke_Earth616,Veranke_Earth616,No Dual Identity,Bad Characters,Green Eyes,Green Hair,Female Characters,,False,156,2005-01-01,2005,5065
2170,Nathaniel_Essex_Earth616,Nathaniel_Essex_Earth616,Secret Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,False,155,1987-09-01,1987,11397
1450,Anthony_Druid_Earth616,Anthony_Druid_Earth616,Public Identity,Good Characters,Green Eyes,Black Hair,Male Characters,,False,153,1961-06-01,1961,20985
68280,Cassandra_Lang_Earth616,Cassandra_Lang_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,False,153,1979-04-01,1979,14472
1163,Beta_Ray_Bill_Earth616,Beta_Ray_Bill_Earth616,No Dual Identity,Good Characters,White Eyes,No Hair,Male Characters,,False,153,1983-11-01,1983,12797
1958,Samuel_Sterns_Earth616,Samuel_Sterns_Earth616,Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,False,152,1964-12-01,1964,19706
1961,Leech_Earth616,Leech_Earth616,Secret Identity,Good Characters,White Eyes,No Hair,Male Characters,,False,152,1984-03-01,1984,12676
2422,Glenn_Talbot_Earth616,Glenn_Talbot_Earth616,No Dual Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,False,151,1964-11-01,1964,19736
15209,Bug_Earth616,Bug_Earth616,Public Identity,Good Characters,Yellow Eyes,Green Hair,Male Characters,,False,151,1979-01-01,1979,14562
2494,Peter_Petruski_Earth616,Peter_Petruski_Earth616,Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,False,150,1963-01-01,1963,20406
2023,Julie_Power_Earth616,Julie_Power_Earth616,Secret Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,Pansexual Characters,False,150,1984-08-01,1984,12523
2067,Giuletta_Nefaria_Earth616,Giuletta_Nefaria_Earth616,Secret Identity,Bad Characters,Grey Eyes,Black Hair,Female Characters,,False,149,1968-01-01,1968,18580
41613,Robert_Ralston_Earth616,Robert_Ralston_Earth616,No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,148,1963-05-01,1963,20286
79494,Maximus_Earth616,Maximus_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,False,147,1966-02-01,1966,19279
1287,GenisVell_Earth616,GenisVell_Earth616,Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,False,147,1993-10-01,1993,9175
16501,Hisako_Ichiki_Earth616,Hisako_Ichiki_Earth616,Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,False,147,2004-10-01,2004,5157
1316,Dmitri_Smerdyakov_Earth616,Dmitri_Smerdyakov_Earth616,Secret Identity,Bad Characters,Variable Eyes,Variable Hair,Male Characters,,False,146,1963-03-01,1963,20347
9967,Eliot_Franklin_Thunderball_Earth616,Eliot_Franklin_Thunderball_Earth616,Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,False,146,1974-11-01,1974,16084
2058,X51_Earth616,X51_Earth616,Known to Authorities Identity,Good Characters,Red Eyes,Black Hair,Male Characters,,False,146,1977-07-01,1977,15111
2072,Madelyne_Pryor_Earth616,Madelyne_Pryor_Earth616,Public Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,False,146,1983-04-01,1983,13011
101355,Adolf_Hitler_Earth616,Adolf_Hitler_Earth616,No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,145,1940-09-01,1940,28563
2543,Herman_Schultz_Earth616,Herman_Schultz_Earth616,Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,False,145,1967-03-01,1967,18886
9819,Noriko_Ashida_Earth616,Noriko_Ashida_Earth616,Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,False,145,2004-01-01,2004,5431
2320,Chen_Lu_Earth616,Chen_Lu_Earth616,Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,False,144,1963-06-01,1963,20255
1933,Ulysses_Klaw_Earth616,Ulysses_Klaw_Earth616,Public Identity,Bad Characters,Red Eyes,Bald,Male Characters,,False,143,1966-08-01,1966,19098
15904,Cessily_Kincaid_Earth616,Cessily_Kincaid_Earth616,Secret Identity,Good Characters,Silver Eyes,Red Hair,Female Characters,,False,143,2003-08-01,2003,5584
5592,Kyle_Gibney_Earth616,Kyle_Gibney_Earth616,Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,False,142,1983-08-01,1983,12889
